"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os01g67860",3846.53990716736,0.635061134896487,0.111078494679156,5.71722849441579,1.08275479858231e-08,2.0533975845555e-07
"Os01g60770",814.553870381227,1.56077915808501,0.273185432546894,5.71325909853224,1.10832731672801e-08,2.10024102465729e-07
"Os01g66000",2027.41708013006,-0.894234064276737,0.1565839666834,-5.71089162714089,1.1238579865075e-08,2.12799682429506e-07
"Os02g37000",239.951096431374,1.36058221792077,0.23828516332804,5.70989061558859,1.13048807646621e-08,2.1388692318687e-07
"Os02g35940",49.2641977991892,2.42035851119043,0.424067677825951,5.70748170103124,1.14659943394844e-08,2.16764892987819e-07
"Os08g01140",1746.74873572211,-1.02115283471297,0.178994002744797,-5.70495557981844,1.16373433200033e-08,2.19831697146885e-07
"Os09g31486",1883.58919335805,0.96598707727106,0.169329096874905,5.70479081917444,1.16486052037945e-08,2.19871987722093e-07
"Os06g22010",267.228791726598,-1.17951664026649,0.206784534505722,-5.70408538088155,1.16969438873791e-08,2.20611506286238e-07
"Os05g43390",227.73698846225,1.0781046754027,0.189162301349632,5.69936328597535,1.20255717879577e-08,2.266321568959e-07
"Os06g51470",550.857965229667,-0.897613869264387,0.157501468996082,-5.69908252275866,1.20453911654584e-08,2.26828183127495e-07
"Os06g14400",387.04121960227,0.867489039648573,0.15234547463095,5.69422256716206,1.23935328823105e-08,2.33201749586289e-07
"Os05g45660",3856.27637793989,-0.639938704741827,0.112402185173266,-5.69329416287926,1.24611421764968e-08,2.34290873786827e-07
"Os05g51700",3465.56855138774,-0.724406488665028,0.127247826846443,-5.6928790582743,1.24914871959908e-08,2.34678213038564e-07
"Os02g50700",119.777752603803,1.65922150912343,0.291495964178466,5.6920908452358,1.254930495409e-08,2.35580677957332e-07
"Os10g25430",1724.78778792398,-0.671323938785162,0.117968475049961,-5.69070625436881,1.26514989531688e-08,2.37314137295225e-07
"Os01g51870",531.850168455836,1.19128023269942,0.20940278036567,5.68894181165666,1.27829013947929e-08,2.39406049839492e-07
"Os02g09420",663.149118498318,0.829652088140415,0.145833046363825,5.68905408497464,1.27745007653948e-08,2.39406049839492e-07
"Os07g13969",712.146070153896,-1.28808709661886,0.22648719563173,-5.6872402566779,1.29108758898483e-08,2.41614954006991e-07
"Os05g11064",548.991449450328,-1.00849147213488,0.177495132547157,-5.68179790432814,1.33286103323581e-08,2.49238804235127e-07
"Os02g55890",41.789493456642,2.46364122643831,0.433620503648382,5.68156073273705,1.3347110193598e-08,2.49391116379215e-07
"Os05g39800",311.97377251319,-1.36847077422842,0.240871003908318,-5.68134292639599,1.33641214989802e-08,2.49515400234836e-07
"Os04g21350",124.690821265395,-2.54251547628351,0.447643969357355,-5.67977153793356,1.34874772008413e-08,2.51623461179135e-07
"Os06g49250",1428.55058374555,1.02666197970135,0.180832943446067,5.6774056769559,1.36752888305212e-08,2.54929823129337e-07
"Os02g39330",396.657155790461,-1.68610108116237,0.297008313569903,-5.67694910925628,1.37118243487903e-08,2.55413216891427e-07
"Os01g08270",1399.71787701568,0.61386144403512,0.108144741603915,5.67629488896849,1.37643417847499e-08,2.56193332214606e-07
"Os01g21320",1609.26124095981,0.817740206426022,0.144065977077411,5.6761507679681,1.37759373145337e-08,2.56211158471462e-07
"Os01g36220",429.236540926193,1.01686822264002,0.179159182105592,5.67578066995584,1.38057577475612e-08,2.56567650733034e-07
"Os08g05650",774.419934468142,-0.869718862080004,0.153265378251922,-5.6745944322171,1.39017613944139e-08,2.58152600759027e-07
"Os04g41640",374.610108612523,4.15633343422005,0.732575825913956,5.67358802624239,1.39837192948139e-08,2.59474483216943e-07
"Os12g06850",1029.75341017031,-0.661543744866639,0.116630185521585,-5.67214861151196,1.41017560768768e-08,2.61463275682508e-07
"Os09g17740",26718.4058001915,-1.23312079142283,0.217417009836531,-5.67168499074645,1.41399801799584e-08,2.61970325103306e-07
"Os09g10760",1914.06496086509,-0.932961050379645,0.164535427848631,-5.67027455775633,1.42568859246916e-08,2.63933203302227e-07
"Os07g37730",249.693827667818,1.86950742823541,0.32975846841762,5.66932348153613,1.43362466914246e-08,2.65198541907036e-07
"Os05g02070",1525.11760119776,-1.32016455104848,0.232961165867377,-5.66688677974785,1.45415358875615e-08,2.68789633040613e-07
"Os07g13980",714.170301147016,-1.29081262278031,0.227803321281854,-5.66634680968164,1.45874127241077e-08,2.69430855414213e-07
"Os10g11022",114.686841046957,-1.3855132762871,0.244530991992609,-5.66600276307297,1.4616716844749e-08,2.69765230042743e-07
"Os05g04930",41.107350681006,3.3643697111237,0.593817389032133,5.66566384424564,1.46456401150851e-08,2.70092069044276e-07
"Os06g01840",2519.12760027311,-0.945995097672164,0.166994012063103,-5.66484442157541,1.47157993828691e-08,2.71178292376741e-07
"Os05g46340",727.678151604537,0.833333085883633,0.147419567430742,5.65279833883067,1.57856473803285e-08,2.90670731770039e-07
"Os04g24140",1330.3725624178,-1.05795488902021,0.187210768840009,-5.65114333740246,1.59384111455865e-08,2.93259459466349e-07
"Os07g39430",699.12950152385,-0.896398118457883,0.158649290228311,-5.65018675575468,1.60273615354005e-08,2.94670994335971e-07
"Os03g15890",2338.50202927979,0.801904677281079,0.141953785559672,5.64905454348723,1.6133266578312e-08,2.96391857771658e-07
"Os02g09490",938.63056884948,1.19031716418988,0.210790455771329,5.64692153558017,1.63346335636772e-08,2.99862537638083e-07
"Os12g42860",353.796229003956,-0.980844337602869,0.173707693934871,-5.64652212797565,1.63726100865076e-08,3.00330779842754e-07
"Os01g65880",815.728026943893,-0.773893108571256,0.137061183050359,-5.64633320206283,1.63906034232003e-08,3.00432026977002e-07
"Os11g33090",337.244409046711,0.911611383308012,0.16148649348698,5.64512463936504,1.65061623560189e-08,3.02320091516894e-07
"Os05g43310",1126.37419126331,-1.59267569166168,0.282185706534992,-5.6440693301529,1.66077144768346e-08,3.03948938582493e-07
"Os02g37600",161.360643878332,-1.49617283176282,0.265103390305676,-5.64373329981812,1.66401777619435e-08,3.04311830976772e-07
"Os01g55830",4879.99910355247,0.768681969983813,0.136211587910943,5.64329350955359,1.66827582286987e-08,3.04859053063891e-07
"Os03g60820",1404.90003976547,-0.648409835120583,0.114956176841223,-5.64049582143082,1.69561184005688e-08,3.09384933089167e-07
"Os08g37390",75.9562886881477,-1.75857564797169,0.311773992122002,-5.64054633294599,1.69511446135231e-08,3.09384933089167e-07
"Os03g62270",242.101035778518,-1.15789777045045,0.205533456007086,-5.63362185867459,1.76463724058962e-08,3.21735714909925e-07
"Os02g10390",36532.3322528648,-1.05432357337215,0.187180734614624,-5.63265004565152,1.77461330252449e-08,3.233098441097e-07
"Os08g34280",1209.32727959441,0.968487301678847,0.171948898606822,5.63241352242323,1.77704958537268e-08,3.2350898914362e-07
"Os03g08080",580.021436738292,-1.02983086879038,0.182849551419983,-5.6321213850013,1.78006319990942e-08,3.23812856267511e-07
"Os12g04500",557.69550406781,-0.85304245025843,0.15149093040859,-5.63098033629914,1.79188158364968e-08,3.25716739186435e-07
"Os01g34080",1015.18615683129,0.772733222988933,0.137351370409444,5.62595932377972,1.84479817442049e-08,3.35082684999378e-07
"Os05g37140",499.843761609575,-0.802517449340168,0.142710640365605,-5.62338902890651,1.87247066109174e-08,3.39852719460396e-07
"Os02g57040",4963.26304685109,-0.609079985134377,0.108340976524286,-5.62188014797748,1.88890299062518e-08,3.42577022057285e-07
"Os06g47350",3165.49467513298,0.647663084301133,0.115215407527335,5.62132355559713,1.89499979021869e-08,3.43424153103213e-07
"Os04g31070",1631.88712197525,0.708252297032274,0.126017988556389,5.620247594377,1.906839866207e-08,3.45310061485681e-07
"Os09g29690",97.4865518624236,-1.77217270029978,0.315413103312059,-5.61857665927864,1.92536966222143e-08,3.48403668779889e-07
"Os04g40530",248.58694935799,-1.11576618776245,0.198646403549625,-5.61684565048626,1.94474998481936e-08,3.51646421804612e-07
"Os07g06890",702.721976267953,-0.755488273503541,0.134517333942593,-5.61628937595474,1.95101813400272e-08,3.5251516697266e-07
"Os01g57004",113.776670397102,1.84815422903035,0.329130205968837,5.6152677436277,1.96258110655966e-08,3.54338575348496e-07
"Os04g22900",301.738233985078,-1.03530447970003,0.184392840120601,-5.61466746226644,1.96940617562394e-08,3.55304477452453e-07
"Os01g71700",55.880798562545,3.01355609957568,0.536767562286339,5.61426641867025,1.9739787892194e-08,3.55862867802016e-07
"Os08g31630",1286.17273685922,-1.32949029369419,0.236823599468546,-5.61384210305768,1.97882796751437e-08,3.56470243811396e-07
"Os05g07090",1154.45299204915,0.700133336521868,0.124742001940446,5.61265111695194,1.99250070746993e-08,3.58665018979172e-07
"Os02g39600",622.017564045992,-0.944326537845643,0.168421744114332,-5.60691579826292,2.05963797210535e-08,3.70473342480638e-07
"Os11g10760",442.54661330372,1.08787778703441,0.194053953520312,5.60605835284124,2.06986203356833e-08,3.72034530436518e-07
"Os11g26750",21.7666875508045,3.9959776105097,0.712965715063111,5.60472618259909,2.08584446009605e-08,3.74627619846484e-07
"Os11g04104",935.740899885345,1.30400689054028,0.232673236128865,5.60445589804777,2.08910172917373e-08,3.74933048786507e-07
"Os04g45600",2381.35309455552,-0.821303449689768,0.146575915190615,-5.60326332345733,2.10353281208715e-08,3.7724190453551e-07
"Os01g37690",6483.3184421295,-0.951177912602901,0.16977030227326,-5.60273439975325,2.10996413681364e-08,3.78113736868725e-07
"Os04g44100",39.5523169123474,2.26208038831903,0.403855152740763,5.60121710214027,2.12851946561923e-08,3.81155325869436e-07
"Os09g29310",77.4831772887895,1.58661860290355,0.283344330148119,5.59961302939835,2.14830822465474e-08,3.84413102457722e-07
"Os12g38860",94.7650994718187,-1.78647449739711,0.319090723822552,-5.59864127667522,2.16038306817618e-08,3.86286757216209e-07
"Os07g44430",22.5539695032942,4.045423605751,0.722800393902394,5.59687520908752,2.18249682805616e-08,3.89951306407512e-07
"Os01g61940",26.039865185138,-3.19764609436558,0.571673576998592,-5.59348240503594,2.22559789357354e-08,3.97357489004586e-07
"Os03g09910",183.176356480532,1.87106576866337,0.334552562433215,5.59274080896297,2.23512833275757e-08,3.98763451070119e-07
"Os02g04840",1126.42890489548,0.771109522218829,0.137955698324589,5.58954455367638,2.2766594904189e-08,4.05872271108359e-07
"Os04g59494",3798.56764041527,-0.783149587334994,0.140122395375032,-5.58903939116176,2.2832915953924e-08,4.06753536057884e-07
"Os03g42464",1205.80726823075,0.94389355775107,0.169025112611528,5.58433917402813,2.34590487166487e-08,4.17598808825192e-07
"Os07g37030",29529.098407109,-0.854482975869333,0.153039656607803,-5.58340886806304,2.35849388134786e-08,4.19529727712431e-07
"Os01g42730",617.398896923097,-0.930026246447177,0.166626928495992,-5.58148826748342,2.38469143306384e-08,4.23876702327252e-07
"Os01g34480",3118.49570520261,0.733088936398296,0.131373478409928,5.58018974051077,2.40256351879126e-08,4.26738512906251e-07
"Os01g64120",713.320713621801,-1.24884302110071,0.223998583517076,-5.57522731390625,2.47206853568822e-08,4.38760285055644e-07
"Os08g20570",1242.03532784786,-1.0129526593746,0.181745525939511,-5.57346682477202,2.49719225362839e-08,4.42893044393518e-07
"Os07g30670",1724.59674724122,-0.972092599946392,0.174581663163396,-5.56812543959204,2.574944336287e-08,4.56346831048361e-07
"Os07g42510",239.790783040412,-1.2821599318852,0.230277593621697,-5.56788835474608,2.57844937601837e-08,4.56632008980901e-07
"Os03g15050",3615.6204032713,0.643752148227065,0.115631886798414,5.56725455279776,2.5878421924646e-08,4.57958700995665e-07
"Os07g30200",1629.12173685315,-0.599238280264477,0.107672954422605,-5.56535560371578,2.61618344422452e-08,4.62634201572303e-07
"Os08g19610",1038.24633111831,-0.681566158393985,0.122486214481613,-5.56443156708301,2.63008313490644e-08,4.64750934000158e-07
"Os10g25030",274.488085105429,1.09051150102346,0.195989277376191,5.56413858769569,2.63450517993111e-08,4.65191035620534e-07
"Os03g15033",477.521387893367,-0.828947775647938,0.149026749479259,-5.56240928923507,2.66075346032641e-08,4.69481663677375e-07
"Os09g13440",989.450086997012,1.40495872847582,0.25265346590272,5.56081320102205,2.685204885811e-08,4.73449192348155e-07
"Os09g36810",91.405242805318,1.78344380814427,0.320792836178244,5.55948764128053,2.70567753982781e-08,4.76709901585609e-07
"Os11g05540",636.682732255162,-0.709617488927118,0.1277510052569,-5.55469201592675,2.78101657990551e-08,4.89625616425616e-07
"Os02g42960",1816.70080701737,-0.737019369347317,0.132693735474969,-5.5542891057306,2.78743816712679e-08,4.90397722828698e-07
"Os10g38110",5004.80808632925,-0.601206993906955,0.108256689267534,-5.55353205399801,2.79954300322803e-08,4.92167833815673e-07
"Os09g32100",103.732340212329,-1.57285889925576,0.283257371224579,-5.55275540564389,2.81201417720568e-08,4.93999718876724e-07
"Os06g39780",176.491693402417,2.28814870644863,0.412140077466059,5.55187139410645,2.82627495778148e-08,4.96143092989556e-07
"Os03g63150",155.49519506586,-1.11615322646564,0.201119388049529,-5.54970476635884,2.86152416334609e-08,5.0196510906184e-07
"Os08g23410",1373.56183024408,-0.890493323653088,0.160489312685976,-5.54861447625167,2.87942322750421e-08,5.04737324850357e-07
