"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os03g58120",232.875486607755,0.250682287645891,0.17408959349284,1.43996135906999,0.149878331662042,0.318361144610944
"Os04g53850",891.71264411352,-0.179258149751311,0.12449460113667,-1.43988693577581,0.149899389795205,0.318361144610944
"Os04g53170",466.511598362085,0.202646962883973,0.140745096462542,1.43981543923916,0.149919621925238,0.318378021977592
"Os02g52630",265.550198015985,-0.247214988611796,0.171739597774661,-1.4394757633948,0.150015772042127,0.318556107216627
"Os06g10670",50.5424644937433,-0.502340456894811,0.349013277504651,-1.43931617870359,0.150060961012033,0.318625956954267
"Os01g72090",183.075372210675,-0.263967401259493,0.183404513936812,-1.43926338339981,0.150075913135891,0.318631598305475
"Os09g27590",14.563267534226,0.814345325639551,0.566149561889347,1.43839257407871,0.150322698438477,0.319129411815608
"Os05g27870",1052.17558885442,0.193229468370157,0.134349394228698,1.43826080853949,0.15036006741808,0.319182597242754
"Os04g40700",717.602356212313,0.184125635393794,0.128037896881111,1.4380557622308,0.150418233062129,0.319227623438299
"Os06g15420",2340.25407274248,-0.168264815246577,0.117005107990034,-1.43809802953994,0.150406241658581,0.319227623438299
"Os10g41250",152.27967691577,0.36327685462363,0.252616214955569,1.43805833955482,0.150417501844194,0.319227623438299
"Os12g38480",364.094693596951,0.214840765977155,0.149405365055867,1.4379722300924,0.150441933605379,0.319251777709088
"Os02g03700",563.627601467665,0.217799726998818,0.151479102435183,1.43782029004307,0.150485050799445,0.31929098505548
"Os03g51110",221.561310301598,-0.246629921239606,0.171526741052169,-1.43785114628042,0.150476293725854,0.31929098505548
"Os05g31620",573.510808376696,-0.27878783097202,0.193925466289508,-1.43760299411024,0.150546730904768,0.319376392178555
"Os07g31310",109.623097958337,0.31369960890575,0.218211902745593,1.43759164811226,0.150549952029837,0.319376392178555
"Os02g38480",2250.83746917355,0.18889487293716,0.131425353470771,1.43727878943214,0.150638793205728,0.319538702294053
"Os09g36850",30.8117392722967,0.56565307617804,0.39359469085721,1.43714610312986,0.15067648364843,0.319592492531434
"Os01g02980",3.82106216767147,1.61942298513531,1.12711706622644,1.43678330642007,0.150779575207984,0.319784981710033
"Os02g37856",216.791668564791,0.259858024096357,0.180878763690196,1.43664197385513,0.150819750523812,0.319799666843521
"Os02g41720",10.6033684886108,0.998452067353353,0.694996597122482,1.4366287137049,0.150823520284064,0.319799666843521
"Os03g18080",737.424029651403,0.199420957457212,0.138803386226384,1.43671536321141,0.1507988877844,0.319799666843521
"Os01g18060",201.635955538498,0.266824180909997,0.185747687813909,1.43648722657218,0.150863748475349,0.319858794218985
"Os09g28520",182.518149419081,0.280525020323178,0.195320639821287,1.43622824797139,0.150937403496133,0.319988777127151
"Os11g32369",237.196983037925,-0.283286989662355,0.197251672331078,-1.43617028091336,0.150953893417501,0.319997558111619
"Os08g37720",401.494418507619,0.219120719675252,0.152623501640075,1.4356944855845,0.151089295065687,0.320258390448821
"Os10g03230",25.9871521707178,0.601426968315316,0.418927357710742,1.43563545623245,0.151106100066435,0.320267815753796
"Os09g39730",7.46813071034151,1.20864603709803,0.841963762454394,1.43550838052071,0.151142281942994,0.320318305246377
"Os09g06220",19.4899837152962,0.72609495317123,0.505849255115385,1.43539788944753,0.151173747091242,0.320342157673781
"Os11g30790",309.879253990889,-0.221419595005309,0.154258300484506,-1.43538204628119,0.151178259245624,0.320342157673781
"Os02g47830",184.179818431581,0.25902163302477,0.180463534983342,1.43531286278239,0.151197963998463,0.320357717032145
"Os12g06630",848.299251135768,-0.170926193774056,0.119091879037871,-1.43524642616229,0.151216888230716,0.32037162021738
"Os06g36490",317.506726022982,-0.22225392785958,0.154881242450321,-1.4349957705877,0.151288302817887,0.3204705221126
"Os11g10050",1322.47964210781,-0.161058989946054,0.112233967111171,-1.43502893189653,0.151278853314175,0.3204705221126
"Os01g05694",129.986163882762,-0.30273769020154,0.211006279288512,-1.43473308577515,0.15136317224084,0.320602910389977
"Os02g04740",70.0726265269174,-0.41223490168923,0.287376918283635,-1.43447464100914,0.151436860724542,0.320706565798522
"Os10g07574",21.6809233594362,-0.659432306886892,0.45969671301682,-1.43449428332711,0.151431259293377,0.320706565798522
"Os05g50815",10.9694897345394,0.931597689401829,0.649492509584539,1.43434708738634,0.151473239235119,0.320757394572488
"Os05g06630",1104.66062166744,-0.167197030545799,0.116598738119758,-1.43395231579669,0.151585870947612,0.320952735553448
"Os11g28320",12.0041515281814,0.917994243560066,0.640191497228133,1.433936950951,0.151590255958873,0.320952735553448
"Os04g39864",26.7580260751455,0.613325443484554,0.427763456915396,1.43379578963394,0.151630546857114,0.321011814541469
"Os01g44970",150.017595089197,-0.310834205250958,0.216818711518197,-1.43361337715943,0.151682623925143,0.321066275350227
"Os01g66010",229.258364045922,-0.250643935509596,0.174838322410214,-1.43357550023572,0.151693439142897,0.321066275350227
"Os08g02850",1694.85823950621,-0.171486879463435,0.119616608728648,-1.43363769702296,0.151675680043014,0.321066275350227
"Os08g40150",960.371395803581,0.172813587170777,0.1205627480307,1.43339124226642,0.151746059767406,0.321151420079405
"Os10g07114",12.8070572786212,0.883893493178681,0.61670325685826,1.43325575687989,0.151784760723573,0.321194691597761
"Os11g34910",266.391295394961,0.243100360107982,0.169616788941113,1.43323288706038,0.151791294153879,0.321194691597761
